TIME,GEO,AIRPOL,SRC_CRF,Value
2008,Czechia,Hydrofluorocarbones (CO2 equivalent),Waste management,:
2008,Czechia,Hydrofluorocarbones (CO2 equivalent),Other sectors,0
2008,Czechia,Perfluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),39.76
2008,Czechia,Perfluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),39.76
2008,Czechia,Perfluorocarbones (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",39.76
2008,Czechia,Perfluorocarbones (CO2 equivalent),All sectors (excluding memo items),39.76
2008,Czechia,Perfluorocarbones (CO2 equivalent),All sectors (excluding LULUCF and memo items),39.76
2008,Czechia,Perfluorocarbones (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",39.76
2008,Czechia,Perfluorocarbones (CO2 equivalent),Energy,:
2008,Czechia,Perfluorocarbones (CO2 equivalent),Industrial processes and product use,39.76
2008,Czechia,Perfluorocarbones (CO2 equivalent),Agriculture,:
2008,Czechia,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2008,Czechia,Perfluorocarbones (CO2 equivalent),Waste management,:
2008,Czechia,Perfluorocarbones (CO2 equivalent),Other sectors,0
2008,Czechia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),:
2008,Czechia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),:
2008,Czechia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",:
2008,Czechia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors (excluding memo items),:
2008,Czechia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors (excluding LULUCF and memo items),:
2008,Czechia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",:
2008,Czechia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Energy,:
2008,Czechia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Industrial processes and product use,:
2008,Czechia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2008,Czechia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2008,Czechia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Waste management,:
2008,Czechia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Other sectors,0
2008,Czechia,Sulphur hexafluoride (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),88.67
2008,Czechia,Sulphur hexafluoride (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),88.67
2008,Czechia,Sulphur hexafluoride (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",88.67
2008,Czechia,Sulphur hexafluoride (CO2 equivalent),All sectors (excluding memo items),88.67
2008,Czechia,Sulphur hexafluoride (CO2 equivalent),All sectors (excluding LULUCF and memo items),88.67
2008,Czechia,Sulphur hexafluoride (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",88.67
2008,Czechia,Sulphur hexafluoride (CO2 equivalent),Energy,:
2008,Czechia,Sulphur hexafluoride (CO2 equivalent),Industrial processes and product use,88.67
2008,Czechia,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2008,Czechia,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2008,Czechia,Sulphur hexafluoride (CO2 equivalent),Waste management,:
2008,Czechia,Sulphur hexafluoride (CO2 equivalent),Other sectors,0
2008,Czechia,Nitrogen trifluoride (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),:
2008,Czechia,Nitrogen trifluoride (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),:
2008,Czechia,Nitrogen trifluoride (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",:
2008,Czechia,Nitrogen trifluoride (CO2 equivalent),All sectors (excluding memo items),0
2008,Czechia,Nitrogen trifluoride (CO2 equivalent),All sectors (excluding LULUCF and memo items),:
2008,Czechia,Nitrogen trifluoride (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",:
2008,Czechia,Nitrogen trifluoride (CO2 equivalent),Energy,:
2008,Czechia,Nitrogen trifluoride (CO2 equivalent),Industrial processes and product use,0
2008,Czechia,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2008,Czechia,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2008,Czechia,Nitrogen trifluoride (CO2 equivalent),Waste management,:
2008,Czechia,Nitrogen trifluoride (CO2 equivalent),Other sectors,0
2008,Denmark,Carbon dioxide,All sectors and indirect CO2 (excluding memo items),"49,214.47"
2008,Denmark,Carbon dioxide,All sectors and indirect CO2 (excluding LULUCF and memo items),"51,781.62"
2008,Denmark,Carbon dioxide,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)","54,416.48"
2008,Denmark,Carbon dioxide,All sectors (excluding memo items),"48,663.82"
2008,Denmark,Carbon dioxide,All sectors (excluding LULUCF and memo items),"51,230.97"
2008,Denmark,Carbon dioxide,"All sectors (excluding LULUCF and memo items, including international aviation)","53,865.83"
2008,Denmark,Carbon dioxide,Energy,"49,457.83"
2008,Denmark,Carbon dioxide,Industrial processes and product use,"1,521.41"
2008,Denmark,Carbon dioxide,Agriculture,231.24
2008,Denmark,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-2,567.15"
2008,Denmark,Carbon dioxide,Waste management,20.49
2008,Denmark,Carbon dioxide,Other sectors,0
2008,Denmark,Methane,All sectors and indirect CO2 (excluding memo items),302.84
2008,Denmark,Methane,All sectors and indirect CO2 (excluding LULUCF and memo items),295.4
2008,Denmark,Methane,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",295.41
2008,Denmark,Methane,All sectors (excluding memo items),302.84
2008,Denmark,Methane,All sectors (excluding LULUCF and memo items),295.4
2008,Denmark,Methane,"All sectors (excluding LULUCF and memo items, including international aviation)",295.41
2008,Denmark,Methane,Energy,28.58
2008,Denmark,Methane,Industrial processes and product use,0.12
2008,Denmark,Methane,Agriculture,223.62
2008,Denmark,Methane,"Land use, land use change, and forestry (LULUCF)",7.43
2008,Denmark,Methane,Waste management,43.1
2008,Denmark,Methane,Other sectors,0
2008,Denmark,Methane (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),"7,570.94"
2008,Denmark,Methane (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),"7,385.09"
2008,Denmark,Methane (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)","7,385.34"
2008,Denmark,Methane (CO2 equivalent),All sectors (excluding memo items),"7,570.94"
2008,Denmark,Methane (CO2 equivalent),All sectors (excluding LULUCF and memo items),"7,385.09"
2008,Denmark,Methane (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)","7,385.34"
2008,Denmark,Methane (CO2 equivalent),Energy,714.38
2008,Denmark,Methane (CO2 equivalent),Industrial processes and product use,2.95
2008,Denmark,Methane (CO2 equivalent),Agriculture,"5,590.38"
2008,Denmark,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",185.86
2008,Denmark,Methane (CO2 equivalent),Waste management,"1,077.39"
2008,Denmark,Methane (CO2 equivalent),Other sectors,0
2008,Denmark,Nitrous oxide,All sectors and indirect CO2 (excluding memo items),18.65
2008,Denmark,Nitrous oxide,All sectors and indirect CO2 (excluding LULUCF and memo items),18.56
2008,Denmark,Nitrous oxide,"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",18.65
2008,Denmark,Nitrous oxide,All sectors (excluding memo items),18.65
2008,Denmark,Nitrous oxide,All sectors (excluding LULUCF and memo items),18.56
2008,Denmark,Nitrous oxide,"All sectors (excluding LULUCF and memo items, including international aviation)",18.65
2008,Denmark,Nitrous oxide,Energy,1.45
2008,Denmark,Nitrous oxide,Industrial processes and product use,0.06
2008,Denmark,Nitrous oxide,Agriculture,16.47
2008,Denmark,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.09
2008,Denmark,Nitrous oxide,Waste management,0.58
2008,Denmark,Nitrous oxide,Other sectors,0
2008,Denmark,Nitrous oxide (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),"5,556.87"
2008,Denmark,Nitrous oxide (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),"5,530.97"
2008,Denmark,Nitrous oxide (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)","5,557.56"
2008,Denmark,Nitrous oxide (CO2 equivalent),All sectors (excluding memo items),"5,556.87"
2008,Denmark,Nitrous oxide (CO2 equivalent),All sectors (excluding LULUCF and memo items),"5,530.97"
2008,Denmark,Nitrous oxide (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)","5,557.56"
2008,Denmark,Nitrous oxide (CO2 equivalent),Energy,432.53
2008,Denmark,Nitrous oxide (CO2 equivalent),Industrial processes and product use,18.04
2008,Denmark,Nitrous oxide (CO2 equivalent),Agriculture,"4,908.07"
2008,Denmark,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",25.9
2008,Denmark,Nitrous oxide (CO2 equivalent),Waste management,172.33
2008,Denmark,Nitrous oxide (CO2 equivalent),Other sectors,0
2008,Denmark,Hydrofluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),958.03
2008,Denmark,Hydrofluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),958.03
2008,Denmark,Hydrofluorocarbones (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",958.03
2008,Denmark,Hydrofluorocarbones (CO2 equivalent),All sectors (excluding memo items),958.03
2008,Denmark,Hydrofluorocarbones (CO2 equivalent),All sectors (excluding LULUCF and memo items),958.03
2008,Denmark,Hydrofluorocarbones (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",958.03
2008,Denmark,Hydrofluorocarbones (CO2 equivalent),Energy,:
2008,Denmark,Hydrofluorocarbones (CO2 equivalent),Industrial processes and product use,958.03
2008,Denmark,Hydrofluorocarbones (CO2 equivalent),Agriculture,:
2008,Denmark,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2008,Denmark,Hydrofluorocarbones (CO2 equivalent),Waste management,:
2008,Denmark,Hydrofluorocarbones (CO2 equivalent),Other sectors,0
2008,Denmark,Perfluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),18.44
2008,Denmark,Perfluorocarbones (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),18.44
2008,Denmark,Perfluorocarbones (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",18.44
2008,Denmark,Perfluorocarbones (CO2 equivalent),All sectors (excluding memo items),18.44
2008,Denmark,Perfluorocarbones (CO2 equivalent),All sectors (excluding LULUCF and memo items),18.44
2008,Denmark,Perfluorocarbones (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",18.44
2008,Denmark,Perfluorocarbones (CO2 equivalent),Energy,:
2008,Denmark,Perfluorocarbones (CO2 equivalent),Industrial processes and product use,18.44
2008,Denmark,Perfluorocarbones (CO2 equivalent),Agriculture,:
2008,Denmark,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2008,Denmark,Perfluorocarbones (CO2 equivalent),Waste management,:
2008,Denmark,Perfluorocarbones (CO2 equivalent),Other sectors,0
2008,Denmark,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),:
2008,Denmark,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),:
2008,Denmark,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",:
2008,Denmark,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors (excluding memo items),0
2008,Denmark,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),All sectors (excluding LULUCF and memo items),:
2008,Denmark,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",:
2008,Denmark,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Energy,:
2008,Denmark,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Industrial processes and product use,0
2008,Denmark,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:
2008,Denmark,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2008,Denmark,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Waste management,:
2008,Denmark,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Other sectors,0
2008,Denmark,Sulphur hexafluoride (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),30.35
2008,Denmark,Sulphur hexafluoride (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),30.35
2008,Denmark,Sulphur hexafluoride (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",30.35
2008,Denmark,Sulphur hexafluoride (CO2 equivalent),All sectors (excluding memo items),30.35
2008,Denmark,Sulphur hexafluoride (CO2 equivalent),All sectors (excluding LULUCF and memo items),30.35
2008,Denmark,Sulphur hexafluoride (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",30.35
2008,Denmark,Sulphur hexafluoride (CO2 equivalent),Energy,:
2008,Denmark,Sulphur hexafluoride (CO2 equivalent),Industrial processes and product use,30.35
2008,Denmark,Sulphur hexafluoride (CO2 equivalent),Agriculture,:
2008,Denmark,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
2008,Denmark,Sulphur hexafluoride (CO2 equivalent),Waste management,:
2008,Denmark,Sulphur hexafluoride (CO2 equivalent),Other sectors,0
2008,Denmark,Nitrogen trifluoride (CO2 equivalent),All sectors and indirect CO2 (excluding memo items),:
2008,Denmark,Nitrogen trifluoride (CO2 equivalent),All sectors and indirect CO2 (excluding LULUCF and memo items),:
2008,Denmark,Nitrogen trifluoride (CO2 equivalent),"All sectors and indirect CO2 (excluding LULUCF and memo items, including international aviation)",:
2008,Denmark,Nitrogen trifluoride (CO2 equivalent),All sectors (excluding memo items),0
2008,Denmark,Nitrogen trifluoride (CO2 equivalent),All sectors (excluding LULUCF and memo items),:
2008,Denmark,Nitrogen trifluoride (CO2 equivalent),"All sectors (excluding LULUCF and memo items, including international aviation)",:
2008,Denmark,Nitrogen trifluoride (CO2 equivalent),Energy,:
2008,Denmark,Nitrogen trifluoride (CO2 equivalent),Industrial processes and product use,0
2008,Denmark,Nitrogen trifluoride (CO2 equivalent),Agriculture,:
2008,Denmark,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:
